congress,start_date,chamber,state_abbrev,party_code,bioname,bioguide_id,birthday,cmltv_cong,cmltv_chamber,age_days,age_years,generation,party_name
88,1963-01-03,House,MT,100,"Olsen, Arnold",O000083,1916-12-17,2,2,16818,46.0451745379877,Greatest,Democratic Party
89,1965-01-03,House,MT,100,"Olsen, Arnold",O000083,1916-12-17,3,3,17549,48.0465434633812,Greatest,Democratic Party
90,1967-01-03,House,MT,100,"Olsen, Arnold",O000083,1916-12-17,4,4,18279,50.0451745379877,Greatest,Democratic Party
91,1969-01-03,House,MT,100,"Olsen, Arnold",O000083,1916-12-17,5,5,19010,52.0465434633812,Greatest,Democratic Party
88,1963-01-03,House,MN,100,"Olson, Alec Gehard",O000084,1930-09-11,1,1,11802,32.3121149897331,Silent,Democratic Party
89,1965-01-03,House,MN,100,"Olson, Alec Gehard",O000084,1930-09-11,2,2,12533,34.3134839151266,Silent,Democratic Party
102,1991-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,1,1,19845,54.3326488706366,Silent,Democratic Party
103,1993-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,2,2,20576,56.3340177960301,Silent,Democratic Party
104,1995-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,3,3,21306,58.3326488706366,Silent,Democratic Party
105,1997-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,4,4,22037,60.3340177960301,Silent,Democratic Party
106,1999-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,5,5,22767,62.3326488706366,Silent,Democratic Party
107,2001-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,6,6,23498,64.3340177960301,Silent,Democratic Party
108,2003-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,7,7,24228,66.3326488706365,Silent,Democratic Party
109,2005-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,8,8,24959,68.3340177960301,Silent,Democratic Party
110,2007-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,9,9,25689,70.3326488706365,Silent,Democratic Party
111,2009-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,10,10,26420,72.3340177960301,Silent,Democratic Party
112,2011-01-03,House,MA,100,"Olver, John Walter",O000085,1936-09-03,11,11,27150,74.3326488706365,Silent,Democratic Party
117,2021-01-03,House,UT,200,"Owens, Burgess",O000086,1951-08-02,1,1,25357,69.4236824093087,Boomers,Republican Party
118,2023-01-03,House,UT,200,"Owens, Burgess",O000086,1951-08-02,2,2,26087,71.4223134839151,Boomers,Republican Party
73,1933-03-04,House,WI,100,"O'Malley, Thomas David Patrick",O000087,1903-03-24,1,1,10938,29.9466119096509,Greatest,Democratic Party
74,1935-01-03,House,WI,100,"O'Malley, Thomas David Patrick",O000087,1903-03-24,2,2,11608,31.7809719370294,Greatest,Democratic Party
75,1937-01-03,House,WI,100,"O'Malley, Thomas David Patrick",O000087,1903-03-24,3,3,12339,33.782340862423,Greatest,Democratic Party
73,1933-03-04,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,1,1,17650,48.3230663928816,Lost,Democratic Party
74,1935-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,2,2,18320,50.1574264202601,Lost,Democratic Party
75,1937-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,3,3,19051,52.1587953456537,Lost,Democratic Party
76,1939-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,4,4,19781,54.1574264202601,Lost,Democratic Party
77,1941-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,5,5,20512,56.1587953456537,Lost,Democratic Party
78,1943-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,6,6,21242,58.1574264202601,Lost,Democratic Party
79,1945-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,7,7,21973,60.1587953456537,Lost,Democratic Party
80,1947-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,8,8,22703,62.1574264202601,Lost,Democratic Party
81,1949-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,9,9,23434,64.1587953456537,Lost,Democratic Party
82,1951-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,10,10,24164,66.1574264202601,Lost,Democratic Party
83,1953-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,11,11,24895,68.1587953456537,Lost,Democratic Party
84,1955-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,12,12,25625,70.1574264202601,Lost,Democratic Party
85,1957-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,13,13,26356,72.1587953456537,Lost,Democratic Party
86,1959-01-03,Senate,WY,100,"O'Mahoney, Joseph Christopher",O000088,1884-11-05,14,14,27086,74.1574264202601,Lost,Democratic Party
74,1935-01-03,House,KY,100,"O'Neal, Emmet",O000089,1887-04-14,1,1,17430,47.7207392197125,Lost,Democratic Party
75,1937-01-03,House,KY,100,"O'Neal, Emmet",O000089,1887-04-14,2,2,18161,49.7221081451061,Lost,Democratic Party
76,1939-01-03,House,KY,100,"O'Neal, Emmet",O000089,1887-04-14,3,3,18891,51.7207392197125,Lost,Democratic Party
77,1941-01-03,House,KY,100,"O'Neal, Emmet",O000089,1887-04-14,4,4,19622,53.7221081451061,Lost,Democratic Party
78,1943-01-03,House,KY,100,"O'Neal, Emmet",O000089,1887-04-14,5,5,20352,55.7207392197125,Lost,Democratic Party
79,1945-01-03,House,KY,100,"O'Neal, Emmet",O000089,1887-04-14,6,6,21083,57.7221081451061,Lost,Democratic Party
89,1965-01-03,House,GA,100,"O'Neal, Maston Emmett, Jr.",O000090,1907-07-19,1,1,20988,57.4620123203285,Greatest,Democratic Party
90,1967-01-03,House,GA,100,"O'Neal, Maston Emmett, Jr.",O000090,1907-07-19,2,2,21718,59.460643394935,Greatest,Democratic Party
91,1969-01-03,House,GA,100,"O'Neal, Maston Emmett, Jr.",O000090,1907-07-19,3,3,22449,61.4620123203285,Greatest,Democratic Party
75,1937-01-03,House,NJ,100,"O'Neill, Edward Leo",O000094,1903-07-10,1,1,12231,33.4866529774127,Greatest,Democratic Party
81,1949-01-03,House,PA,100,"O'Neill, Harry Patrick",O000095,1889-02-10,1,1,21876,59.8932238193018,Lost,Democratic Party
82,1951-01-03,House,PA,100,"O'Neill, Harry Patrick",O000095,1889-02-10,2,2,22606,61.8918548939083,Lost,Democratic Party
83,1953-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,1,1,14635,40.0684462696783,Greatest,Democratic Party
84,1955-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,2,2,15365,42.0670773442847,Greatest,Democratic Party
85,1957-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,3,3,16096,44.0684462696783,Greatest,Democratic Party
86,1959-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,4,4,16826,46.0670773442847,Greatest,Democratic Party
87,1961-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,5,5,17557,48.0684462696783,Greatest,Democratic Party
88,1963-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,6,6,18287,50.0670773442847,Greatest,Democratic Party
89,1965-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,7,7,19018,52.0684462696783,Greatest,Democratic Party
90,1967-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,8,8,19748,54.0670773442847,Greatest,Democratic Party
91,1969-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,9,9,20479,56.0684462696783,Greatest,Democratic Party
92,1971-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,10,10,21209,58.0670773442847,Greatest,Democratic Party
93,1973-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,11,11,21940,60.0684462696783,Greatest,Democratic Party
94,1975-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,12,12,22670,62.0670773442847,Greatest,Democratic Party
95,1977-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,13,13,23401,64.0684462696783,Greatest,Democratic Party
96,1979-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,14,14,24131,66.0670773442847,Greatest,Democratic Party
97,1981-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,15,15,24862,68.0684462696783,Greatest,Democratic Party
98,1983-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,16,16,25592,70.0670773442847,Greatest,Democratic Party
99,1985-01-03,House,MA,100,"O'Neill, Thomas Philip, Jr. (Tip)",O000098,1912-12-09,17,17,26323,72.0684462696783,Greatest,Democratic Party
98,1983-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,1,1,16650,45.5852156057495,Silent,Democratic Party
99,1985-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,2,2,17381,47.5865845311431,Silent,Democratic Party
100,1987-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,3,3,18111,49.5852156057495,Silent,Democratic Party
101,1989-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,4,4,18842,51.5865845311431,Silent,Democratic Party
102,1991-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,5,5,19572,53.5852156057495,Silent,Democratic Party
103,1993-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,6,6,20303,55.5865845311431,Silent,Democratic Party
104,1995-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,7,7,21033,57.5852156057495,Silent,Democratic Party
105,1997-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,8,8,21764,59.586584531143,Silent,Democratic Party
106,1999-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,9,9,22494,61.5852156057495,Silent,Democratic Party
107,2001-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,10,10,23225,63.586584531143,Silent,Democratic Party
108,2003-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,11,11,23955,65.5852156057495,Silent,Democratic Party
109,2005-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,12,12,24686,67.586584531143,Silent,Democratic Party
110,2007-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,13,13,25416,69.5852156057495,Silent,Democratic Party
111,2009-01-03,House,TX,100,"Ortiz, Solomon P.",O000107,1937-06-03,14,14,26147,71.586584531143,Silent,Democratic Party
102,1991-01-03,House,UT,100,"Orton, William",O000108,1948-09-22,1,1,15443,42.280629705681,Boomers,Democratic Party
103,1993-01-03,House,UT,100,"Orton, William",O000108,1948-09-22,2,2,16174,44.2819986310746,Boomers,Democratic Party
104,1995-01-03,House,UT,100,"Orton, William",O000108,1948-09-22,3,3,16904,46.280629705681,Boomers,Democratic Party
66,1919-03-04,House,CA,200,"Osborne, Henry Zenas",O000112,1848-10-04,2,2,25717,70.4093086926762,Progressive,Republican Party
67,1921-03-04,House,CA,200,"Osborne, Henry Zenas",O000112,1848-10-04,3,3,26448,72.4106776180698,Progressive,Republican Party
76,1939-01-03,House,NJ,200,"Osmers, Frank Charles, Jr.",O000120,1907-12-30,1,1,11327,31.0116358658453,Greatest,Republican Party
77,1941-01-03,House,NJ,200,"Osmers, Frank Charles, Jr.",O000120,1907-12-30,2,2,12058,33.0130047912389,Greatest,Republican Party
82,1951-01-03,House,NJ,200,"Osmers, Frank Charles, Jr.",O000120,1907-12-30,3,3,15710,43.0116358658453,Greatest,Republican Party
83,1953-01-03,House,NJ,200,"Osmers, Frank Charles, Jr.",O000120,1907-12-30,4,4,16441,45.0130047912389,Greatest,Republican Party
84,1955-01-03,House,NJ,200,"Osmers, Frank Charles, Jr.",O000120,1907-12-30,5,5,17171,47.0116358658453,Greatest,Republican Party
85,1957-01-03,House,NJ,200,"Osmers, Frank Charles, Jr.",O000120,1907-12-30,6,6,17902,49.0130047912389,Greatest,Republican Party
86,1959-01-03,House,NJ,200,"Osmers, Frank Charles, Jr.",O000120,1907-12-30,7,7,18632,51.0116358658453,Greatest,Republican Party
87,1961-01-03,House,NJ,200,"Osmers, Frank Charles, Jr.",O000120,1907-12-30,8,8,19363,53.0130047912389,Greatest,Republican Party
88,1963-01-03,House,NJ,200,"Osmers, Frank Charles, Jr.",O000120,1907-12-30,9,9,20093,55.0116358658453,Greatest,Republican Party
82,1951-01-03,House,NY,200,"Ostertag, Harold Charles",O000121,1896-06-22,1,1,19917,54.5297741273101,Lost,Republican Party
83,1953-01-03,House,NY,200,"Ostertag, Harold Charles",O000121,1896-06-22,2,2,20648,56.5311430527036,Lost,Republican Party
84,1955-01-03,House,NY,200,"Ostertag, Harold Charles",O000121,1896-06-22,3,3,21378,58.5297741273101,Lost,Republican Party
85,1957-01-03,House,NY,200,"Ostertag, Harold Charles",O000121,1896-06-22,4,4,22109,60.5311430527036,Lost,Republican Party
86,1959-01-03,House,NY,200,"Ostertag, Harold Charles",O000121,1896-06-22,5,5,22839,62.5297741273101,Lost,Republican Party
87,1961-01-03,House,NY,200,"Ostertag, Harold Charles",O000121,1896-06-22,6,6,23570,64.5311430527036,Lost,Republican Party
88,1963-01-03,House,NY,200,"Ostertag, Harold Charles",O000121,1896-06-22,7,7,24300,66.5297741273101,Lost,Republican Party
81,1949-01-03,House,NE,100,"O'Sullivan, Eugene Daniel",O000122,1883-05-31,1,1,23958,65.5934291581109,Lost,Democratic Party
68,1923-03-04,House,CT,100,"O'Sullivan, Patrick Brett",O000123,1887-08-11,1,1,12988,35.5592060232717,Lost,Democratic Party
75,1937-01-03,House,NY,100,"O'Toole, Donald Lawrence",O000133,1902-08-01,1,1,12574,34.425735797399,Greatest,Democratic Party
76,1939-01-03,House,NY,100,"O'Toole, Donald Lawrence",O000133,1902-08-01,2,2,13304,36.4243668720055,Greatest,Democratic Party
77,1941-01-03,House,NY,100,"O'Toole, Donald Lawrence",O000133,1902-08-01,3,3,14035,38.425735797399,Greatest,Democratic Party
78,1943-01-03,House,NY,100,"O'Toole, Donald Lawrence",O000133,1902-08-01,4,4,14765,40.4243668720055,Greatest,Democratic Party
79,1945-01-03,House,NY,100,"O'Toole, Donald Lawrence",O000133,1902-08-01,5,5,15496,42.425735797399,Greatest,Democratic Party
80,1947-01-03,House,NY,100,"O'Toole, Donald Lawrence",O000133,1902-08-01,6,6,16226,44.4243668720055,Greatest,Democratic Party
81,1949-01-03,House,NY,100,"O'Toole, Donald Lawrence",O000133,1902-08-01,7,7,16957,46.425735797399,Greatest,Democratic Party
82,1951-01-03,House,NY,100,"O'Toole, Donald Lawrence",O000133,1902-08-01,8,8,17687,48.4243668720055,Greatest,Democratic Party
89,1965-01-03,House,NY,100,"Ottinger, Richard Lawrence",O000134,1929-01-27,1,1,13125,35.9342915811088,Silent,Democratic Party
90,1967-01-03,House,NY,100,"Ottinger, Richard Lawrence",O000134,1929-01-27,2,2,13855,37.9329226557153,Silent,Democratic Party
91,1969-01-03,House,NY,100,"Ottinger, Richard Lawrence",O000134,1929-01-27,3,3,14586,39.9342915811088,Silent,Democratic Party
94,1975-01-03,House,NY,100,"Ottinger, Richard Lawrence",O000134,1929-01-27,4,4,16777,45.9329226557153,Silent,Democratic Party
95,1977-01-03,House,NY,100,"Ottinger, Richard Lawrence",O000134,1929-01-27,5,5,17508,47.9342915811088,Silent,Democratic Party
96,1979-01-03,House,NY,100,"Ottinger, Richard Lawrence",O000134,1929-01-27,6,6,18238,49.9329226557153,Silent,Democratic Party
97,1981-01-03,House,NY,100,"Ottinger, Richard Lawrence",O000134,1929-01-27,7,7,18969,51.9342915811088,Silent,Democratic Party
98,1983-01-03,House,NY,100,"Ottinger, Richard Lawrence",O000134,1929-01-27,8,8,19699,53.9329226557153,Silent,Democratic Party
78,1943-01-03,House,CA,100,"Outland, George Elmer",O000137,1906-10-08,1,1,13236,36.2381930184805,Greatest,Democratic Party
79,1945-01-03,House,CA,100,"Outland, George Elmer",O000137,1906-10-08,2,2,13967,38.2395619438741,Greatest,Democratic Party
66,1919-03-04,Senate,NC,100,"Overman, Lee Slater",O000140,1854-01-03,9,9,23800,65.160848733744,Progressive,Democratic Party
67,1921-03-04,Senate,NC,100,"Overman, Lee Slater",O000140,1854-01-03,10,10,24531,67.1622176591376,Progressive,Democratic Party
68,1923-03-04,Senate,NC,100,"Overman, Lee Slater",O000140,1854-01-03,11,11,25261,69.160848733744,Progressive,Democratic Party
69,1925-03-04,Senate,NC,100,"Overman, Lee Slater",O000140,1854-01-03,12,12,25992,71.1622176591376,Progressive,Democratic Party
70,1927-03-04,Senate,NC,100,"Overman, Lee Slater",O000140,1854-01-03,13,13,26722,73.160848733744,Progressive,Democratic Party
71,1929-03-04,Senate,NC,100,"Overman, Lee Slater",O000140,1854-01-03,14,14,27453,75.1622176591376,Progressive,Democratic Party
66,1919-03-04,House,GA,100,"Overstreet, James Whetstone",O000143,1866-08-28,3,3,19180,52.5119780971937,Missionary,Democratic Party
67,1921-03-04,House,GA,100,"Overstreet, James Whetstone",O000143,1866-08-28,4,4,19911,54.5133470225873,Missionary,Democratic Party
72,1931-03-04,House,LA,100,"Overton, John Holmes",O000146,1875-09-17,1,1,20256,55.4579055441478,Missionary,Democratic Party
73,1933-03-04,Senate,LA,100,"Overton, John Holmes",O000146,1875-09-17,2,1,20987,57.4592744695414,Missionary,Democratic Party
74,1935-01-03,Senate,LA,100,"Overton, John Holmes",O000146,1875-09-17,3,2,21657,59.2936344969199,Missionary,Democratic Party
75,1937-01-03,Senate,LA,100,"Overton, John Holmes",O000146,1875-09-17,4,3,22388,61.2950034223135,Missionary,Democratic Party
76,1939-01-03,Senate,LA,100,"Overton, John Holmes",O000146,1875-09-17,5,4,23118,63.2936344969199,Missionary,Democratic Party
77,1941-01-03,Senate,LA,100,"Overton, John Holmes",O000146,1875-09-17,6,5,23849,65.2950034223135,Missionary,Democratic Party
78,1943-01-03,Senate,LA,100,"Overton, John Holmes",O000146,1875-09-17,7,6,24579,67.2936344969199,Missionary,Democratic Party
79,1945-01-03,Senate,LA,100,"Overton, John Holmes",O000146,1875-09-17,8,7,25310,69.2950034223135,Missionary,Democratic Party
80,1947-01-03,Senate,LA,100,"Overton, John Holmes",O000146,1875-09-17,9,8,26040,71.2936344969199,Missionary,Democratic Party
73,1933-03-04,House,GA,100,"Owen, Emmett Marshall",O000149,1877-10-19,1,1,20224,55.3702943189596,Missionary,Democratic Party
74,1935-01-03,House,GA,100,"Owen, Emmett Marshall",O000149,1877-10-19,2,2,20894,57.2046543463381,Missionary,Democratic Party
75,1937-01-03,House,GA,100,"Owen, Emmett Marshall",O000149,1877-10-19,3,3,21625,59.2060232717317,Missionary,Democratic Party
76,1939-01-03,House,GA,100,"Owen, Emmett Marshall",O000149,1877-10-19,4,4,22355,61.2046543463381,Missionary,Democratic Party
66,1919-03-04,Senate,OK,100,"Owen, Robert Latham",O000153,1856-02-02,7,7,23040,63.0800821355236,Progressive,Democratic Party
67,1921-03-04,Senate,OK,100,"Owen, Robert Latham",O000153,1856-02-02,8,8,23771,65.0814510609172,Progressive,Democratic Party
68,1923-03-04,Senate,OK,100,"Owen, Robert Latham",O000153,1856-02-02,9,9,24501,67.0800821355236,Progressive,Democratic Party
71,1929-03-04,House,FL,100,"Owen, Ruth Bryan",O000154,1885-10-02,1,1,15858,43.4168377823409,Lost,Democratic Party
72,1931-03-04,House,FL,100,"Owen, Ruth Bryan",O000154,1885-10-02,2,2,16588,45.4154688569473,Lost,Democratic Party
93,1973-01-03,House,UT,100,"Owens, Douglas Wayne",O000156,1937-05-02,1,1,13030,35.6741957563313,Silent,Democratic Party
100,1987-01-03,House,UT,100,"Owens, Douglas Wayne",O000156,1937-05-02,2,2,18143,49.6728268309377,Silent,Democratic Party
101,1989-01-03,House,UT,100,"Owens, Douglas Wayne",O000156,1937-05-02,3,3,18874,51.6741957563313,Silent,Democratic Party
102,1991-01-03,House,UT,100,"Owens, Douglas Wayne",O000156,1937-05-02,4,4,19604,53.6728268309377,Silent,Democratic Party
98,1983-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,1,1,16990,46.5160848733744,Silent,Democratic Party
99,1985-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,2,2,17721,48.517453798768,Silent,Democratic Party
100,1987-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,3,3,18451,50.5160848733744,Silent,Democratic Party
101,1989-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,4,4,19182,52.517453798768,Silent,Democratic Party
102,1991-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,5,5,19912,54.5160848733744,Silent,Democratic Party
103,1993-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,6,6,20643,56.517453798768,Silent,Democratic Party
104,1995-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,7,7,21373,58.5160848733744,Silent,Democratic Party
105,1997-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,8,8,22104,60.517453798768,Silent,Democratic Party
106,1999-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,9,9,22834,62.5160848733744,Silent,Democratic Party
107,2001-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,10,10,23565,64.517453798768,Silent,Democratic Party
108,2003-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,11,11,24295,66.5160848733744,Silent,Democratic Party
109,2005-01-03,House,NY,100,"Owens, Major Robert Odell",O000159,1936-06-28,12,12,25026,68.517453798768,Silent,Democratic Party
80,1947-01-03,House,IL,200,"Owens, Thomas Leonard",O000160,1897-12-21,1,1,17909,49.0321697467488,Lost,Republican Party
97,1981-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,1,1,13476,36.8952772073922,Silent,Republican Party
98,1983-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,2,2,14206,38.8939082819986,Silent,Republican Party
99,1985-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,3,3,14937,40.8952772073922,Silent,Republican Party
100,1987-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,4,4,15667,42.8939082819986,Silent,Republican Party
101,1989-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,5,5,16398,44.8952772073922,Silent,Republican Party
102,1991-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,6,6,17128,46.8939082819986,Silent,Republican Party
103,1993-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,7,7,17859,48.8952772073922,Silent,Republican Party
104,1995-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,8,8,18589,50.8939082819986,Silent,Republican Party
105,1997-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,9,9,19320,52.8952772073922,Silent,Republican Party
106,1999-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,10,10,20050,54.8939082819986,Silent,Republican Party
107,2001-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,11,11,20781,56.8952772073922,Silent,Republican Party
108,2003-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,12,12,21511,58.8939082819986,Silent,Republican Party
109,2005-01-03,House,OH,200,"Oxley, Michael Garver",O000163,1944-02-11,13,13,22242,60.8952772073922,Silent,Republican Party
106,1999-01-03,House,CA,200,"Ose, Doug",O000164,1955-06-27,1,1,15896,43.5208761122519,Boomers,Republican Party
107,2001-01-03,House,CA,200,"Ose, Doug",O000164,1955-06-27,2,2,16627,45.5222450376454,Boomers,Republican Party
108,2003-01-03,House,CA,200,"Ose, Doug",O000164,1955-06-27,3,3,17357,47.5208761122519,Boomers,Republican Party
107,2001-01-03,House,NE,200,"Osborne, Thomas",O000165,1937-02-23,1,1,23325,63.8603696098563,Silent,Republican Party
108,2003-01-03,House,NE,200,"Osborne, Thomas",O000165,1937-02-23,2,2,24055,65.8590006844627,Silent,Republican Party
109,2005-01-03,House,NE,200,"Osborne, Thomas",O000165,1937-02-23,3,3,24786,67.8603696098563,Silent,Republican Party
107,2001-01-03,House,ID,200,"Otter, C. L. (Butch)",O000166,1942-05-03,1,1,21430,58.6721423682409,Silent,Republican Party
108,2003-01-03,House,ID,200,"Otter, C. L. (Butch)",O000166,1942-05-03,2,2,22160,60.6707734428474,Silent,Republican Party
109,2005-01-03,House,ID,200,"Otter, C. L. (Butch)",O000166,1942-05-03,3,3,22891,62.6721423682409,Silent,Republican Party
109,2005-01-03,Senate,IL,100,"Obama, Barack",O000167,1961-08-04,1,1,15858,43.4168377823409,Boomers,Democratic Party
110,2007-01-03,Senate,IL,100,"Obama, Barack",O000167,1961-08-04,2,2,16588,45.4154688569473,Boomers,Democratic Party
111,2009-01-03,House,TX,200,"Olson, Pete",O000168,1962-12-09,1,1,16827,46.0698151950719,Boomers,Republican Party
112,2011-01-03,House,TX,200,"Olson, Pete",O000168,1962-12-09,2,2,17557,48.0684462696783,Boomers,Republican Party
113,2013-01-03,House,TX,200,"Olson, Pete",O000168,1962-12-09,3,3,18288,50.0698151950719,Boomers,Republican Party
114,2015-01-03,House,TX,200,"Olson, Pete",O000168,1962-12-09,4,4,19018,52.0684462696783,Boomers,Republican Party
115,2017-01-03,House,TX,200,"Olson, Pete",O000168,1962-12-09,5,5,19749,54.0698151950719,Boomers,Republican Party
116,2019-01-03,House,TX,200,"Olson, Pete",O000168,1962-12-09,6,6,20479,56.0684462696783,Boomers,Republican Party
111,2009-01-03,House,NY,100,"Owens, William",O000169,1949-01-20,1,1,21898,59.9534565366188,Boomers,Democratic Party
112,2011-01-03,House,NY,100,"Owens, William",O000169,1949-01-20,2,2,22628,61.9520876112252,Boomers,Democratic Party
113,2013-01-03,House,NY,100,"Owens, William",O000169,1949-01-20,3,3,23359,63.9534565366188,Boomers,Democratic Party
113,2013-01-03,House,TX,100,"O'Rourke, Beto",O000170,1972-09-26,1,1,14709,40.2710472279261,Gen X,Democratic Party
114,2015-01-03,House,TX,100,"O'Rourke, Beto",O000170,1972-09-26,2,2,15439,42.2696783025325,Gen X,Democratic Party
115,2017-01-03,House,TX,100,"O'Rourke, Beto",O000170,1972-09-26,3,3,16170,44.2710472279261,Gen X,Democratic Party
115,2017-01-03,House,AZ,100,"O'Halleran, Thomas C.",O000171,1946-01-24,1,1,25912,70.943189596167,Boomers,Democratic Party
116,2019-01-03,House,AZ,100,"O'Halleran, Thomas C.",O000171,1946-01-24,2,2,26642,72.9418206707734,Boomers,Democratic Party
117,2021-01-03,House,AZ,100,"O'Halleran, Thomas C.",O000171,1946-01-24,3,3,27373,74.943189596167,Boomers,Democratic Party
116,2019-01-03,House,NY,100,"Ocasio-Cortez, Alexandria",O000172,1989-10-13,1,1,10674,29.223819301848,Millennial,Democratic Party
117,2021-01-03,House,NY,100,"Ocasio-Cortez, Alexandria",O000172,1989-10-13,2,2,11405,31.2251882272416,Millennial,Democratic Party
